system,x,y,x_name,y_name,edge_type,x_number,y_number,x_id,y_id,n_x,median_x,sh_x,q90_x,frac>0_x,variance_x,std_x,n_y,median_y,sh_y,q90_y,frac>0_y,variance_y,std_y,abs_delta,delta,cohens_d,pct_change,abs_pct_change
Brain_spinal_cord,BS_M43,BS_M19,Spinal dI3 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,245,218,237,103,5430,-0.4738564014434814,0.2699292361775814,3.031618731975556,0.2434622467771639,2.4048455790414622,1.5507564538126102,570526,-0.5683145713806153,-0.1437747815868421,2.3504953742027284,0.1757833998801106,1.783169340305269,1.3353536386685247,0.413704,-0.413704,-0.2859,-153.26,153.26
Brain_spinal_cord,BS_M34,BS_M10,Floorplate and p3 domain,Cranial motor neurons,Developmental progression,235,209,95,65,44992,1.360066223144531,1.144278861835719,3.9514676456451423,0.6798097439544808,3.84498524287439,1.960863392201096,23754,-0.3896886444091796,0.7419752810028875,3.4684597592353823,0.3805674833712217,3.9106980055614335,1.9775484837448192,0.402304,-0.402304,-0.2043,-35.16,35.16
Brain_spinal_cord,BS_M40,BS_M3,Spinal cord/r7/r8,Astrocytes,Developmental progression,242,230,234,27,395636,0.9613628419240317,0.8354992202788252,3.27359512646993,0.5354922201215259,3.714605946006167,1.927331301568613,109750,0.5738786522547402,0.4458831063717934,2.572513877550762,0.6072346241457859,2.741620046018198,1.6557838162085647,0.389616,-0.389616,-0.2169,-46.63,46.63
Brain_spinal_cord,BS_M14,BS_M23,Diencephalon,Hypothalamus (Sim1+),Developmental progression,213,223,76,120,78021,0.631101312637329,0.6139559051786919,3.5490172894795733,0.5244613629663808,3.784691253534743,1.945428295654904,14611,1.2230110613505043,0.9747687513888708,3.4708654848734537,0.6601190883580864,3.4369266694473306,1.8538949995744989,0.360813,0.360813,0.1899,58.77,58.77
Brain_spinal_cord,BS_M42,BS_M47,Spinal dI2 interneurons,Spinal V0 interneurons,Developmental progression,244,249,236,225,21843,-0.5165402221679688,0.0847611303171853,2.9537677288055413,0.1937004990157029,2.131922769297548,1.460110533246558,9397,-0.4692794036865234,0.4247612839789419,3.1765541591644286,0.2900925827391721,2.819227678677787,1.6790555913005938,0.34,0.34,0.2161,401.13,401.13
Brain_spinal_cord,BS_M40,BS_M38,Spinal cord/r7/r8,Spinal cord motor neurons,Developmental progression,242,239,234,232,395636,0.9613628419240317,0.8354992202788252,3.27359512646993,0.5354922201215259,3.714605946006167,1.927331301568613,31680,-0.5113468480110168,0.5040423466942526,3.160438951015473,0.330239898989899,3.2915280635200057,1.8142568901674327,0.331457,-0.331457,-0.1771,-39.67,39.67
Brain_spinal_cord,BS_M54,BS_M17,Telencephalon,GABAergic cortical interneurons,Developmental progression,257,216,249,99,430409,-0.959811356862386,-0.2513933780141006,2.0139701004028323,0.2993780334519027,2.8657620087255578,1.692856168942169,603448,-0.4322610092163086,0.0748155118136196,2.945672871589661,0.1756539088703583,2.070809657998555,1.439030805090202,0.326209,0.326209,0.2076,-129.76,129.76
Brain_spinal_cord,BS_M54,BS_M15,Telencephalon,Dorsal telencephalon,Developmental progression,257,214,249,79,430409,-0.959811356862386,-0.2513933780141006,2.0139701004028323,0.2993780334519027,2.8657620087255578,1.692856168942169,30144,-1.000889622370402,-0.5609520572525174,1.4531492977142335,0.2418391719745223,1.5121582557381177,1.2296984409757206,0.309559,-0.309559,-0.2092,123.14,123.14
Brain_spinal_cord,BS_M40,BS_M34,Spinal cord/r7/r8,Floorplate and p3 domain,Developmental progression,242,235,234,95,395636,0.9613628419240317,0.8354992202788252,3.27359512646993,0.5354922201215259,3.714605946006167,1.927331301568613,44992,1.360066223144531,1.144278861835719,3.9514676456451423,0.6798097439544808,3.84498524287439,1.960863392201096,0.30878,0.30878,0.1588,36.96,36.96
Brain_spinal_cord,BS_M40,BS_M49,Spinal cord/r7/r8,Spinal V2a interneurons,Developmental progression,242,251,234,227,395636,0.9613628419240317,0.8354992202788252,3.27359512646993,0.5354922201215259,3.714605946006167,1.927331301568613,11065,-0.4851009941101074,0.534915596459066,3.3486279315948484,0.309263443289652,3.3073358643413604,1.8186082217842745,0.300584,-0.300584,-0.1604,-35.98,35.98
Brain_spinal_cord,BS_M25,BS_M52,Midbrain,Striatal projection neurons,Developmental progression,225,255,147,242,145124,-0.7684153588612874,-0.0572447289290287,2.1105588289896646,0.3040020947603429,2.670484897644472,1.6341618333703891,6235,-0.8280286693572998,-0.3313809452592227,2.3724879693985,0.1666399358460304,1.8716420402841367,1.3680796907651749,0.274136,-0.274136,-0.1819,478.88,478.88
Brain_spinal_cord,BS_M42,BS_M19,Spinal dI2 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,244,218,236,103,21843,-0.5165402221679688,0.0847611303171853,2.9537677288055413,0.1937004990157029,2.131922769297548,1.460110533246558,570526,-0.5683145713806153,-0.1437747815868421,2.3504953742027284,0.1757833998801106,1.783169340305269,1.3353536386685247,0.228536,-0.228536,-0.1633,-269.62,269.62
Brain_spinal_cord,BS_M44,BS_M18,Spinal dI4 interneurons,GABAergic neurons (after E13.0),Developmental progression,246,217,238,100,38632,-0.428375883102417,0.128656292402564,3.0654532408714297,0.1727324497825637,2.042993956783437,1.4293333959519163,292004,-0.5884725332260132,-0.0922782792897716,2.4694148559570315,0.1962541609019054,1.9487435031071896,1.395974033822689,0.220935,-0.220935,-0.1564,-171.72,171.72
