system,x,y,x_name,y_name,edge_type,sh_x,sh_y,abs_delta,delta,cohens_d,pct_change,abs_pct_change,sh_node_x,sh_node_y,frac>0_x,frac>0_y,n_x,n_y
Eye,Ey_M12,Ey_M6,Photoreceptor precursor cells,Cone precursor cells,Developmental progression,0.0217245729676093,0.0233325595790776,0.001608,0.001608,0.0233,7.4,7.4,0.0217245729676093,0.0233325595790776,0.1037635551775462,0.1189066852367688,4703,5744
Eye,Ey_M10,Ey_M5,Naive retinal progenitor cells,Ciliary margin cells,Developmental progression,0.132846308913054,0.0452493486590038,0.087597,-0.087597,-0.6348,-65.94,65.94,0.132846308913054,0.0452493486590038,0.482492930749815,0.2413793103448276,52693,725
Eye,Ey_M12,Ey_M17,Photoreceptor precursor cells,Rod precursor cells,Developmental progression,0.0217245729676093,0.0202575444565965,0.001467,-0.001467,-0.0218,-6.75,6.75,0.0217245729676093,0.0202575444565965,0.1037635551775462,0.0951512942034269,4703,2743
Eye,Ey_M2,Ey_M1,Amacrine/Horizontal precursor cells,Amacrine cells,Developmental progression,0.018701741904885,0.0142520734629868,0.00445,-0.00445,-0.0777,-23.79,23.79,0.018701741904885,0.0142520734629868,0.1016686069072565,0.0834907066891959,5154,10061
Eye,Ey_M16,Ey_M12,Retinal progenitor cells,Photoreceptor precursor cells,Developmental progression,0.0466714374407737,0.0217245729676093,0.024947,-0.024947,-0.2867,-53.45,53.45,0.0466714374407737,0.0217245729676093,0.2157631604744632,0.1037635551775462,10201,4703
Eye,Ey_M5,Ey_M9,Ciliary margin cells,Iris pigment epithelium,Developmental progression,0.0452493486590038,0.0430335960960961,0.002216,-0.002216,-0.0237,-4.9,4.9,0.0452493486590038,0.0430335960960961,0.2413793103448276,0.2601351351351351,725,592
Eye,Ey_M16,Ey_M14,Retinal progenitor cells,Retinal ganglion cells,Developmental progression,0.0466714374407737,0.0135238307880086,0.033148,-0.033148,-0.4142,-71.02,71.02,0.0466714374407737,0.0135238307880086,0.2157631604744632,0.1044922747164419,10201,11197
Eye,Ey_M7,Ey_M15,Eye field,Retinal pigment cells,Developmental progression,0.0837496419071004,0.063407190348893,0.020342,-0.020342,-0.1634,-24.29,24.29,0.0837496419071004,0.063407190348893,0.3788674033149171,0.3130783466995682,43440,3242
Eye,Ey_M2,Ey_M8,Amacrine/Horizontal precursor cells,Horizontal cells,Developmental progression,0.018701741904885,0.0214731379731379,0.002771,0.002771,0.045,14.82,14.82,0.018701741904885,0.0214731379731379,0.1016686069072565,0.145054945054945,5154,910
Eye,Ey_M16,Ey_M6,Retinal progenitor cells,Cone precursor cells,Developmental progression,0.0466714374407737,0.0233325595790776,0.023339,-0.023339,-0.2656,-50.01,50.01,0.0466714374407737,0.0233325595790776,0.2157631604744632,0.1189066852367688,10201,5744
Eye,Ey_M1,Ey_M4,Amacrine cells,Cholinergic amacrine cells,Developmental progression,0.0142520734629868,0.0264220040517375,0.01217,0.01217,0.2001,85.39,85.39,0.0142520734629868,0.0264220040517375,0.0834907066891959,0.170406732117812,10061,1426
Eye,Ey_M14,Ey_M13,Retinal ganglion cells,PV-containing retinal ganglion cells,Developmental progression,0.0135238307880086,0.0137190350102971,1.95e-4,1.95e-4,0.0041,1.44,1.44,0.0135238307880086,0.0137190350102971,0.1044922747164419,0.1147396293027361,11197,1133
Renal,R_M10,R_M7,Posterior intermediate mesoderm,Metanephric mesenchyme,Developmental progression,0.0642664255765199,0.053189821865728,0.011077,-0.011077,-0.1062,-17.24,17.24,0.0642664255765199,0.053189821865728,0.3386792452830188,0.2923139405015738,10600,29547
Renal,R_M8,R_M11,Nephron progenitors,Proximal tubule cells,Developmental progression,0.0366297830374753,0.0183765264026402,0.018253,-0.018253,-0.2557,-49.83,49.83,0.0366297830374753,0.0183765264026402,0.2161242603550295,0.1173886138613861,20280,16160
Renal,R_M7,R_M8,Metanephric mesenchyme,Nephron progenitors,Developmental progression,0.053189821865728,0.0366297830374753,0.01656,-0.01656,-0.1848,-31.13,31.13,0.053189821865728,0.0366297830374753,0.2923139405015738,0.2161242603550295,29547,20280
Renal,R_M1,R_M10,Anterior intermediate mesoderm,Posterior intermediate mesoderm,Developmental progression,0.0340170787662503,0.0642664255765199,0.030249,0.030249,0.312,88.92,88.92,0.0340170787662503,0.0642664255765199,0.2074942645934234,0.3386792452830188,7846,10600
Renal,R_M8,R_M9,Nephron progenitors,Podocytes,Developmental progression,0.0366297830374753,0.0463763749402199,0.009747,0.009747,0.1118,26.61,26.61,0.0366297830374753,0.0463763749402199,0.2161242603550295,0.2471817995490879,20280,4879
Renal,R_M10,R_M12,Posterior intermediate mesoderm,Renal pericytes and mesangial cells,Developmental progression,0.0642664255765199,0.114835511982571,0.050569,0.050569,0.3685,78.69,78.69,0.0642664255765199,0.114835511982571,0.3386792452830188,0.4287330316742081,10600,7956
Renal,R_M8,R_M2,Nephron progenitors,Ascending loop of Henle,Developmental progression,0.0366297830374753,0.0182113748198896,0.018418,-0.018418,-0.2586,-50.28,50.28,0.0366297830374753,0.0182113748198896,0.2161242603550295,0.1130413506239295,20280,4087
Renal,R_M1,R_M13,Anterior intermediate mesoderm,Ureteric bud,Developmental progression,0.0340170787662503,0.0371302341480088,0.003113,0.003113,0.0384,9.15,9.15,0.0340170787662503,0.0371302341480088,0.2074942645934234,0.2240642625192274,7846,5851
Renal,R_M13,R_M4,Ureteric bud,Collecting duct principal cells,Developmental progression,0.0371302341480088,0.0303777777777777,0.006752,-0.006752,-0.0867,-18.19,18.19,0.0371302341480088,0.0303777777777777,0.2240642625192274,0.1894459102902374,5851,1895
Renal,R_M8,R_M6,Nephron progenitors,Distal convoluted tubule,Developmental progression,0.0366297830374753,0.011098938098938,0.025531,-0.025531,-0.386,-69.7,69.7,0.0366297830374753,0.011098938098938,0.2161242603550295,0.0745920745920745,20280,1287
Renal,R_M1,R_M8,Anterior intermediate mesoderm,Nephron progenitors,Developmental progression,0.0340170787662503,0.0366297830374753,0.002613,0.002613,0.0323,7.68,7.68,0.0340170787662503,0.0366297830374753,0.2074942645934234,0.2161242603550295,7846,20280
Renal,R_M13,R_M14,Ureteric bud,Ureteric bud stalk,Developmental progression,0.0371302341480088,0.0611612635078969,0.024031,0.024031,0.2627,64.72,64.72,0.0371302341480088,0.0611612635078969,0.2240642625192274,0.371571072319202,5851,401
Renal,R_M8,R_M5,Nephron progenitors,Connecting tubule,Developmental progression,0.0366297830374753,0.0158192224195776,0.020811,-0.020811,-0.3022,-56.81,56.81,0.0366297830374753,0.0158192224195776,0.2161242603550295,0.1207815275310834,20280,563
Renal,R_M4,R_M3,Collecting duct principal cells,Collecting duct intercalated cells,Developmental progression,0.0303777777777777,0.0550468509984639,0.024669,0.024669,0.2786,81.21,81.21,0.0303777777777777,0.0550468509984639,0.1894459102902374,0.2788018433179723,1895,434
Renal,R_M5,R_M3,Connecting tubule,Collecting duct intercalated cells,Developmental progression,0.0158192224195776,0.0550468509984639,0.039228,0.039228,0.4858,247.97,247.97,0.0158192224195776,0.0550468509984639,0.1207815275310834,0.2788018433179723,563,434
Gut,G_M8,G_M14,Gut,Midgut/Hindgut epithelial cells,Developmental progression,0.163179081651295,0.0158948908160066,0.147284,-0.147284,-1.3429,-90.26,90.26,0.163179081651295,0.0158948908160066,0.6573495560670832,0.1046494619162052,21287,47855
Gut,G_M13,G_M4,Lung progenitor cells,Alveolar Type 2 cells,Developmental progression,0.100682995262407,0.0222638260608227,0.078419,-0.078419,-0.7787,-77.89,77.89,0.100682995262407,0.0222638260608227,0.4826134952394094,0.1129972485193303,28988,21443
Gut,G_M13,G_M3,Lung progenitor cells,Alveolar Type 1 cells,Developmental progression,0.100682995262407,0.0414359875551831,0.059247,-0.059247,-0.5474,-58.85,58.85,0.100682995262407,0.0414359875551831,0.4826134952394094,0.2166049856853571,28988,14321
Gut,G_M8,G_M9,Gut,Hepatocytes,Developmental progression,0.163179081651295,0.0275054040084861,0.135674,-0.135674,-1.191,-83.14,83.14,0.163179081651295,0.0275054040084861,0.6573495560670832,0.1748426109148424,21287,289569
Gut,G_M13,G_M1,Lung progenitor cells,Airway club cells,Developmental progression,0.100682995262407,0.0303532531573719,0.07033,-0.07033,-0.6766,-69.85,69.85,0.100682995262407,0.0303532531573719,0.4826134952394094,0.1623563218390804,28988,6264
Gut,G_M8,G_M13,Gut,Lung progenitor cells,Developmental progression,0.163179081651295,0.100682995262407,0.062496,-0.062496,-0.4611,-38.3,38.3,0.163179081651295,0.100682995262407,0.6573495560670832,0.4826134952394094,21287,28988
Gut,G_M8,G_M7,Gut,Foregut epithelial cells,Developmental progression,0.163179081651295,0.0292375594497111,0.133942,-0.133942,-1.1619,-82.08,82.08,0.163179081651295,0.0292375594497111,0.6573495560670832,0.1739442688882505,21287,6962
Gut,G_M14,G_M11,Midgut/Hindgut epithelial cells,Intestinal goblet cells,Developmental progression,0.0158948908160066,0.0139682903533906,0.001927,-0.001927,-0.0365,-12.12,12.12,0.0158948908160066,0.0139682903533906,0.1046494619162052,0.0893982808022922,47855,1745
Gut,G_M9,G_M5,Hepatocytes,Biliary epithelial cells,Developmental progression,0.0275054040084861,0.0346118127312157,0.007106,0.007106,0.0948,25.84,25.84,0.0275054040084861,0.0346118127312157,0.1748426109148424,0.2032146957520091,289569,1742
Gut,G_M3,G_M12,Alveolar Type 1 cells,Lung cells (Eln+),Developmental progression,0.0414359875551831,0.0697115465126015,0.028276,0.028276,0.2684,68.24,68.24,0.0414359875551831,0.0697115465126015,0.2166049856853571,0.3285606631499623,14321,5308
Gut,G_M1,G_M2,Airway club cells,Airway goblet cells,Developmental progression,0.0303532531573719,0.0203981481481481,0.009955,-0.009955,-0.1449,-32.8,32.8,0.0303532531573719,0.0203981481481481,0.1623563218390804,0.142156862745098,6264,408
Gut,G_M8,G_M15,Gut,Pancreatic acinar cells,Developmental progression,0.163179081651295,0.0433914242505115,0.119788,-0.119788,-0.994,-73.41,73.41,0.163179081651295,0.0433914242505115,0.6573495560670832,0.2570056044835869,21287,3747
Gut,G_M8,G_M5,Gut,Biliary epithelial cells,Developmental progression,0.163179081651295,0.0346118127312157,0.128567,-0.128567,-1.0976,-78.79,78.79,0.163179081651295,0.0346118127312157,0.6573495560670832,0.2032146957520091,21287,1742
Gut,G_M13,G_M2,Lung progenitor cells,Airway goblet cells,Developmental progression,0.100682995262407,0.0203981481481481,0.080285,-0.080285,-0.8198,-79.74,79.74,0.100682995262407,0.0203981481481481,0.4826134952394094,0.142156862745098,28988,408
Gut,G_M8,G_M16,Gut,Pancreatic islets,Developmental progression,0.163179081651295,0.0317077349458301,0.131471,-0.131471,-1.1372,-80.57,80.57,0.163179081651295,0.0317077349458301,0.6573495560670832,0.1950113378684807,21287,1323
Gut,G_M14,G_M10,Midgut/Hindgut epithelial cells,Intestinal enteroendocrine cells,Developmental progression,0.0158948908160066,0.016891583747927,9.97e-4,9.97e-4,0.0172,6.27,6.27,0.0158948908160066,0.016891583747927,0.1046494619162052,0.1100746268656716,47855,536
PNS_glia,PG_M4,PG_M2,Neural crest (PNS glia),Myelinating Schwann cells,Developmental progression,0.0587415092995083,0.0264183669933436,0.032323,-0.032323,-0.3447,-55.03,55.03,0.0587415092995083,0.0264183669933436,0.3072614551414523,0.1609254061410223,70165,35271
PNS_glia,PG_M4,PG_M6,Neural crest (PNS glia),Satellite glial cells,Developmental progression,0.0587415092995083,0.0676274018379281,0.008886,0.008886,0.0818,15.13,15.13,0.0587415092995083,0.0676274018379281,0.3072614551414523,0.3461538461538461,70165,6916
PNS_glia,PG_M4,PG_M3,Neural crest (PNS glia),Myelinating Schwann cells (Tgfb2+),Developmental progression,0.0587415092995083,0.046237185164468,0.012504,-0.012504,-0.1169,-21.29,21.29,0.0587415092995083,0.046237185164468,0.3072614551414523,0.2375891483708572,70165,7151
PNS_glia,PG_M2,PG_M5,Myelinating Schwann cells,Olfactory ensheathing cells,Developmental progression,0.0264183669933436,0.0345636066773639,0.008145,0.008145,0.107,30.83,30.83,0.0264183669933436,0.0345636066773639,0.1609254061410223,0.1892576640486445,35271,3947
PNS_glia,PG_M4,PG_M5,Neural crest (PNS glia),Olfactory ensheathing cells,Developmental progression,0.0587415092995083,0.0345636066773639,0.024178,-0.024178,-0.2485,-41.16,41.16,0.0587415092995083,0.0345636066773639,0.3072614551414523,0.1892576640486445,70165,3947
PNS_glia,PG_M4,PG_M1,Neural crest (PNS glia),Melanocyte cells,Developmental progression,0.0587415092995083,0.0176525964166413,0.041089,-0.041089,-0.4608,-69.95,69.95,0.0587415092995083,0.0176525964166413,0.3072614551414523,0.1084117825690859,70165,3293
PNS_neurons,PN_M4,PN_M5,Neural crest (PNS neurons),Olfactory sensory neurons,Developmental progression,0.0325816694353412,0.0168344453051467,0.015747,-0.015747,-0.2365,-48.33,48.33,0.0325816694353412,0.0168344453051467,0.213131920339739,0.1110972288163122,51569,40019
PNS_neurons,PN_M4,PN_M2,Neural crest (PNS neurons),Dorsal root ganglion neurons,Developmental progression,0.0325816694353412,0.0130459925399131,0.019536,-0.019536,-0.3113,-59.96,59.96,0.0325816694353412,0.0130459925399131,0.213131920339739,0.1072876041905635,51569,13077
PNS_neurons,PN_M4,PN_M3,Neural crest (PNS neurons),Enteric neurons,Developmental progression,0.0325816694353412,0.0291462293712137,0.003435,-0.003435,-0.0463,-10.54,10.54,0.0325816694353412,0.0291462293712137,0.213131920339739,0.1907248798830165,51569,4787
PNS_neurons,PN_M5,PN_M1,Olfactory sensory neurons,Corticofugal neurons,Developmental progression,0.0168344453051467,0.0113603689189724,0.005474,-0.005474,-0.108,-32.52,32.52,0.0168344453051467,0.0113603689189724,0.1110972288163122,0.0765942287139294,40019,2807
PNS_neurons,PN_M4,PN_M6,Neural crest (PNS neurons),Otic sensory neurons,Developmental progression,0.0325816694353412,0.0396210975126069,0.007039,0.007039,0.0867,21.61,21.61,0.0325816694353412,0.0396210975126069,0.213131920339739,0.23419173890872,51569,7844
PNS_neurons,PN_M4,PN_M8,Neural crest (PNS neurons),Sympathetic neurons,Developmental progression,0.0325816694353412,0.0351394983093496,0.002558,0.002558,0.0331,7.85,7.85,0.0325816694353412,0.0351394983093496,0.213131920339739,0.2196091240677228,51569,18369
PNS_neurons,PN_M4,PN_M7,Neural crest (PNS neurons),Parasympathetic neurons,Developmental progression,0.0325816694353412,0.0271897787887252,0.005392,-0.005392,-0.0747,-16.55,16.55,0.0325816694353412,0.0271897787887252,0.213131920339739,0.1852029211061893,51569,8353
PNS_neurons,PN_M4,PN_M1,Neural crest (PNS neurons),Corticofugal neurons,Developmental progression,0.0325816694353412,0.0113603689189724,0.021221,-0.021221,-0.3388,-65.13,65.13,0.0325816694353412,0.0113603689189724,0.213131920339739,0.0765942287139294,51569,2807
Lateral_plate_mesoderm,L_M24,L_M16,Somatic mesoderm,Limb mesenchyme progenitors,Developmental progression,0.0426248394582477,0.0712391219804276,0.028614,0.028614,0.2559,67.13,67.13,0.0426248394582477,0.0712391219804276,0.2372555053218769,0.3366051686942199,126741,223422
Lateral_plate_mesoderm,L_M25,L_M9,Splanchnic mesoderm,Foregut mesenchyme,Developmental progression,0.150717741774099,0.248403028674831,0.097685,0.097685,0.4646,64.81,64.81,0.150717741774099,0.248403028674831,0.4988371455643172,0.7149130120615863,127703,17991
Lateral_plate_mesoderm,L_M25,L_M14,Splanchnic mesoderm,Hepatic mesenchyme,Developmental progression,0.150717741774099,0.140350006688226,0.010368,-0.010368,-0.0566,-6.88,6.88,0.150717741774099,0.140350006688226,0.4988371455643172,0.5270519085050633,127703,28242
Lateral_plate_mesoderm,L_M25,L_M19,Splanchnic mesoderm,Mesothelial cells,Developmental progression,0.150717741774099,0.104133533746545,0.046584,-0.046584,-0.2502,-30.91,30.91,0.150717741774099,0.104133533746545,0.4988371455643172,0.3522994038269916,127703,59211
Lateral_plate_mesoderm,L_M26,L_M27,Vascular smooth muscle cells,Vascular smooth muscle cells (Pparg+),Developmental progression,0.0327537031671794,0.0175213189588189,0.015232,-0.015232,-0.1981,-46.51,46.51,0.0327537031671794,0.0175213189588189,0.1679152352965523,0.0916083916083916,24161,11440
Lateral_plate_mesoderm,L_M7,L_M16,Extraembryonic mesoderm,Limb mesenchyme progenitors,Developmental progression,0.0873044235518559,0.0712391219804276,0.016065,-0.016065,-0.1231,-18.4,18.4,0.0873044235518559,0.0712391219804276,0.3677945188815321,0.3366051686942199,57543,223422
Lateral_plate_mesoderm,L_M25,L_M21,Splanchnic mesoderm,Renal stromal cells,Developmental progression,0.150717741774099,0.12250925440894,0.028208,-0.028208,-0.1562,-18.72,18.72,0.150717741774099,0.12250925440894,0.4988371455643172,0.4587916884931028,127703,22908
Lateral_plate_mesoderm,L_M13,L_M10,Gut mesenchyme,Gastrointestinal smooth muscle cells,Developmental progression,0.303656467669776,0.175433626696003,0.128223,-0.128223,-0.5903,-42.23,42.23,0.303656467669776,0.175433626696003,0.819960352279744,0.5137788778877888,61542,12120
Lateral_plate_mesoderm,L_M25,L_M8,Splanchnic mesoderm,First heart field,Developmental progression,0.150717741774099,0.0400722239676056,0.110646,-0.110646,-0.7299,-73.41,73.41,0.150717741774099,0.0400722239676056,0.4988371455643172,0.2393618878067511,127703,28647
Lateral_plate_mesoderm,L_M25,L_M17,Splanchnic mesoderm,Lung mesenchyme,Developmental progression,0.150717741774099,0.275575162340582,0.124857,0.124857,0.5802,82.84,82.84,0.150717741774099,0.275575162340582,0.4988371455643172,0.7244212400841833,127703,74124
Lateral_plate_mesoderm,L_M25,L_M11,Splanchnic mesoderm,Gonad progenitor cells,Developmental progression,0.150717741774099,0.0340977961432506,0.11662,-0.11662,-0.7725,-77.38,77.38,0.150717741774099,0.0340977961432506,0.4988371455643172,0.1989995650282731,127703,4598
Lateral_plate_mesoderm,L_M24,L_M19,Somatic mesoderm,Mesothelial cells,Developmental progression,0.0426248394582477,0.104133533746545,0.061509,0.061509,0.4318,144.3,144.3,0.0426248394582477,0.104133533746545,0.2372555053218769,0.3522994038269916,126741,59211
Lateral_plate_mesoderm,L_M24,L_M20,Somatic mesoderm,Proepicardium,Developmental progression,0.0426248394582477,0.025752480261492,0.016872,-0.016872,-0.1981,-39.58,39.58,0.0426248394582477,0.025752480261492,0.2372555053218769,0.1687383467992542,126741,9654
Lateral_plate_mesoderm,L_M25,L_M20,Splanchnic mesoderm,Proepicardium,Developmental progression,0.150717741774099,0.025752480261492,0.124965,-0.124965,-0.85,-82.91,82.91,0.150717741774099,0.025752480261492,0.4988371455643172,0.1687383467992542,127703,9654
Lateral_plate_mesoderm,L_M8,L_M5,First heart field,Atrial cardiomyocytes,Developmental progression,0.0400722239676056,0.0183703991705546,0.021702,-0.021702,-0.2939,-54.16,54.16,0.0400722239676056,0.0183703991705546,0.2393618878067511,0.1244167962674961,28647,1286
Lateral_plate_mesoderm,L_M24,L_M22,Somatic mesoderm,Second heart field,Developmental progression,0.0426248394582477,0.081937392014576,0.039313,0.039313,0.3209,92.23,92.23,0.0426248394582477,0.081937392014576,0.2372555053218769,0.3604749787955895,126741,3537
Lateral_plate_mesoderm,L_M11,L_M12,Gonad progenitor cells,Granulosa cells,Developmental progression,0.0340977961432506,0.0308148148148148,0.003283,-0.003283,-0.0417,-9.63,9.63,0.0340977961432506,0.0308148148148148,0.1989995650282731,0.2129629629629629,4598,108
Lateral_plate_mesoderm,L_M25,L_M26,Splanchnic mesoderm,Vascular smooth muscle cells,Developmental progression,0.150717741774099,0.0327537031671794,0.117964,-0.117964,-0.7771,-78.27,78.27,0.150717741774099,0.0327537031671794,0.4988371455643172,0.1679152352965523,127703,24161
Lateral_plate_mesoderm,L_M8,L_M28,First heart field,Ventricular cardiomyocytes,Developmental progression,0.0400722239676056,0.0173494868362338,0.022723,-0.022723,-0.3046,-56.7,56.7,0.0400722239676056,0.0173494868362338,0.2393618878067511,0.1052208835341365,28647,3735
Lateral_plate_mesoderm,L_M26,L_M18,Vascular smooth muscle cells,Meninges,Developmental progression,0.0327537031671794,0.0316048724383103,0.001149,-0.001149,-0.0135,-3.51,3.51,0.0327537031671794,0.0316048724383103,0.1679152352965523,0.1714240903387704,24161,6376
Lateral_plate_mesoderm,L_M11,L_M1,Gonad progenitor cells,Adrenocortical cells,Developmental progression,0.0340977961432506,0.032671223388743,0.001427,-0.001427,-0.0173,-4.18,4.18,0.0340977961432506,0.032671223388743,0.1989995650282731,0.1938976377952755,4598,3048
Lateral_plate_mesoderm,L_M26,L_M2,Vascular smooth muscle cells,Airway smooth muscle cells,Developmental progression,0.0327537031671794,0.061525063258704,0.028771,0.028771,0.2871,87.84,87.84,0.0327537031671794,0.061525063258704,0.1679152352965523,0.3034015566445661,24161,6938
Lateral_plate_mesoderm,L_M11,L_M23,Gonad progenitor cells,Sertoli cells,Developmental progression,0.0340977961432506,0.0642867946480511,0.030189,0.030189,0.3054,88.54,88.54,0.0340977961432506,0.0642867946480511,0.1989995650282731,0.3257707969749854,4598,1719
Lateral_plate_mesoderm,L_M11,L_M15,Gonad progenitor cells,Leydig cells,Developmental progression,0.0340977961432506,0.0664512471655328,0.032353,0.032353,0.3106,94.88,94.88,0.0340977961432506,0.0664512471655328,0.1989995650282731,0.3231292517006803,4598,294
Endothelium,En_M5,En_M12,Endothelium,Venous and capillary endothelial cells,Developmental progression,0.0285445559065688,0.0190406602863132,0.009504,-0.009504,-0.1456,-33.29,33.29,0.0285445559065688,0.0190406602863132,0.1915202571634429,0.1164423836164171,90215,59523
Endothelium,En_M5,En_M2,Endothelium,Brain capillary endothelial cells,Developmental progression,0.0285445559065688,0.0187198468644545,0.009825,-0.009825,-0.1533,-34.42,34.42,0.0285445559065688,0.0187198468644545,0.1915202571634429,0.1305751367020225,90215,15179
Endothelium,En_M5,En_M11,Endothelium,Pericytes,Developmental progression,0.0285445559065688,0.0609145183604095,0.03237,0.03237,0.3252,113.4,113.4,0.0285445559065688,0.0609145183604095,0.1915202571634429,0.2839558875844895,90215,14055
Endothelium,En_M5,En_M8,Endothelium,Liver sinusoidal endothelial cells,Developmental progression,0.0285445559065688,0.018327244262638,0.010217,-0.010217,-0.1568,-35.79,35.79,0.0285445559065688,0.018327244262638,0.1915202571634429,0.1136614505551587,90215,30802
Endothelium,En_M2,En_M3,Brain capillary endothelial cells,Brain pericytes,Developmental progression,0.0187198468644545,0.0159403434399287,0.00278,-0.00278,-0.0501,-14.85,14.85,0.0187198468644545,0.0159403434399287,0.1305751367020225,0.1150124412496544,15179,3617
Endothelium,En_M5,En_M4,Endothelium,Endocardial cells,Developmental progression,0.0285445559065688,0.0284576868105401,8.7e-5,-8.7e-5,-0.0012,-0.3,0.3,0.0285445559065688,0.0284576868105401,0.1915202571634429,0.1832137019401606,90215,14071
Endothelium,En_M5,En_M10,Endothelium,Microvascular endothelial cells,Developmental progression,0.0285445559065688,0.0209879089615931,0.007557,-0.007557,-0.1132,-26.47,26.47,0.0285445559065688,0.0209879089615931,0.1915202571634429,0.1274893314366998,90215,5624
Endothelium,En_M5,En_M6,Endothelium,Glomerular endothelial cells,Developmental progression,0.0285445559065688,0.0355606357031993,0.007016,0.007016,0.0844,24.58,24.58,0.0285445559065688,0.0355606357031993,0.1915202571634429,0.1689752318347223,90215,17038
Endothelium,En_M5,En_M9,Endothelium,Lymphatic vessel endothelial cells,Developmental progression,0.0285445559065688,0.0386245817228839,0.01008,0.01008,0.1308,35.31,35.31,0.0285445559065688,0.0386245817228839,0.1915202571634429,0.2194388381020222,90215,25269
Mesoderm,M_M18,M_M10,Sclerotome,Fibroblasts,Developmental progression,0.213199982788934,0.104950915147271,0.108249,-0.108249,-0.5057,-50.77,50.77,0.213199982788934,0.104950915147271,0.5227546882440929,0.2902806688897152,476671,648059
Mesoderm,M_M18,M_M8,Sclerotome,Early chondrocytes,Developmental progression,0.213199982788934,0.217367385409744,0.004167,0.004167,0.0177,1.95,1.95,0.213199982788934,0.217367385409744,0.5227546882440929,0.5513647608290428,476671,144311
Mesoderm,M_M18,M_M4,Sclerotome,Chondrocytes (Atp1a2+),Developmental progression,0.213199982788934,0.14391799682279,0.069282,-0.069282,-0.3199,-32.5,32.5,0.213199982788934,0.14391799682279,0.5227546882440929,0.4169509846974968,476671,118412
Mesoderm,M_M12,M_M14,Muscle progenitor cells,Myoblasts,Developmental progression,0.175475743225531,0.0770520506242563,0.098424,-0.098424,-0.513,-56.09,56.09,0.175475743225531,0.0770520506242563,0.4509753118406929,0.2310943144316854,27017,185751
Mesoderm,M_M10,M_M17,Fibroblasts,Pre-osteoblasts (Sp7+),Developmental progression,0.104950915147271,0.227826060316771,0.122875,0.122875,0.5618,117.08,117.08,0.104950915147271,0.227826060316771,0.2902806688897152,0.5550396267651756,648059,135893
Mesoderm,M_M2,M_M3,Adipocyte progenitor cells,Brown adipocyte cells,Developmental progression,0.0552055848561182,0.0186811873426554,0.036524,-0.036524,-0.3938,-66.16,66.16,0.0552055848561182,0.0186811873426554,0.2040054482167179,0.070205159506222,19823,80279
Mesoderm,M_M9,M_M8,Facial mesenchyme,Early chondrocytes,Developmental progression,0.166692163688615,0.217367385409744,0.050675,0.050675,0.2308,30.4,30.4,0.166692163688614,0.217367385409744,0.4500773346710141,0.5513647608290428,382752,144311
Mesoderm,M_M7,M_M12,Dermomyotome,Muscle progenitor cells,Developmental progression,0.167724643445085,0.175475743225531,0.007751,0.007751,0.036,4.62,4.62,0.167724643445085,0.175475743225531,0.4588013552286185,0.4509753118406929,131048,27017
Mesoderm,M_M14,M_M16,Myoblasts,Myotubes,Developmental progression,0.0770520506242563,0.0403787707280922,0.036673,-0.036673,-0.2764,-47.6,47.6,0.0770520506242563,0.0403787707280922,0.2310943144316854,0.1406845864053435,185751,43267
Mesoderm,M_M7,M_M6,Dermomyotome,Dermatome,Developmental progression,0.167724643445085,0.171476347617675,0.003752,0.003752,0.0168,2.24,2.24,0.167724643445085,0.171476347617675,0.4588013552286185,0.4149722456860142,131048,198888
Mesoderm,M_M2,M_M1,Adipocyte progenitor cells,Adipocyte cells (Cyp2e1+),Developmental progression,0.0552055848561182,0.0291599429378469,0.026046,-0.026046,-0.2612,-47.18,47.18,0.0552055848561182,0.0291599429378469,0.2040054482167179,0.1068447412353923,19823,14376
Mesoderm,M_M11,M_M7,Mesodermal progenitors (Tbx6+),Dermomyotome,Developmental progression,0.203653567390066,0.167724643445085,0.035929,-0.035929,-0.182,-17.64,17.64,0.203653567390066,0.167724643445085,0.5902036761053154,0.4588013552286185,50325,131048
Mesoderm,M_M7,M_M14,Dermomyotome,Myoblasts,Developmental progression,0.167724643445085,0.0770520506242563,0.090673,-0.090673,-0.4996,-54.06,54.06,0.167724643445085,0.0770520506242563,0.4588013552286185,0.2310943144316854,131048,185751
Mesoderm,M_M4,M_M5,Chondrocytes (Atp1a2+),Chondrocytes (Otor+),Developmental progression,0.14391799682279,0.0731810429543494,0.070737,-0.070737,-0.4094,-49.15,49.15,0.14391799682279,0.0731810429543494,0.4169509846974968,0.2204260963276133,118412,12063
Mesoderm,M_M9,M_M17,Facial mesenchyme,Pre-osteoblasts (Sp7+),Developmental progression,0.166692163688615,0.227826060316771,0.061134,0.061134,0.2682,36.67,36.67,0.166692163688614,0.227826060316771,0.4500773346710141,0.5550396267651756,382752,135893
Mesoderm,M_M13,M_M15,Muscle progenitor cells (Prdm1+),Myofibroblasts,Developmental progression,0.11767405743322,0.0397253035113405,0.077949,-0.077949,-0.6235,-66.24,66.24,0.11767405743322,0.0397253035113405,0.4090093681482958,0.1830447543855657,5017,43951
Mesoderm,M_M12,M_M13,Muscle progenitor cells,Muscle progenitor cells (Prdm1+),Developmental progression,0.175475743225531,0.11767405743322,0.057802,-0.057802,-0.301,-32.94,32.94,0.175475743225531,0.11767405743322,0.4509753118406929,0.4090093681482958,27017,5017
