system,x,y,x_name,y_name,edge_type,x_number,y_number,x_id,y_id,n_x,sh_x,median_x,q90_x,frac>0_x,variance_x,std_x,n_y,sh_y,median_y,q90_y,frac>0_y,variance_y,std_y,abs_delta,delta,cohens_d
PNS_glia,PG_M4,PG_M2,Neural crest (PNS glia),Myelinating Schwann cells,Developmental progression,128,126,168,157,70165,0.0437857167046495,-0.1439361445109049,0.570945613861084,0.3898524905579705,0.1482636213090031,0.3850501542773397,35271,-0.0720904448778461,-0.1644224421183268,0.3231577078501383,0.2096056250177199,0.064577523179074,0.2541210797613493,0.11587616158249561,-0.11587616158249561,-0.3552068282404017
PNS_glia,PG_M4,PG_M6,Neural crest (PNS glia),Satellite glial cells,Developmental progression,128,130,168,220,70165,0.0437857167046495,-0.1439361445109049,0.570945613861084,0.3898524905579705,0.1482636213090031,0.3850501542773397,6916,0.065551894631417,-0.1137186813354492,0.5763701756795248,0.3708791208791209,0.1101566518039519,0.3318985564957341,0.0217661779267675,0.0217661779267675,0.060552751512933226
PNS_glia,PG_M4,PG_M3,Neural crest (PNS glia),Myelinating Schwann cells (Tgfb2+),Developmental progression,128,127,168,158,70165,0.0437857167046495,-0.1439361445109049,0.570945613861084,0.3898524905579705,0.1482636213090031,0.3850501542773397,7151,-0.0026569882257387,-0.1510154215494791,0.5060428841908773,0.289050482450007,0.1176414860994652,0.3429890466173304,0.0464427049303882,-0.0464427049303882,-0.12737059112171287
PNS_glia,PG_M2,PG_M5,Myelinating Schwann cells,Olfactory ensheathing cells,Developmental progression,126,129,157,176,35271,-0.0720904448778461,-0.1644224421183268,0.3231577078501383,0.2096056250177199,0.064577523179074,0.2541210797613493,3947,-0.0322836695683082,-0.1344508107503255,0.4137494662602743,0.2176336458069419,0.0712980477007688,0.267016942722309,0.039806775309537905,0.039806775309537905,0.15272189505218978
PNS_glia,PG_M4,PG_M5,Neural crest (PNS glia),Olfactory ensheathing cells,Developmental progression,128,129,168,176,70165,0.0437857167046495,-0.1439361445109049,0.570945613861084,0.3898524905579705,0.1482636213090031,0.3850501542773397,3947,-0.0322836695683082,-0.1344508107503255,0.4137494662602743,0.2176336458069419,0.0712980477007688,0.267016942722309,0.0760693862729577,-0.0760693862729577,-0.2295866591915446
PNS_glia,PG_M4,PG_M1,Neural crest (PNS glia),Melanocyte cells,Developmental progression,128,125,168,140,70165,0.0437857167046495,-0.1439361445109049,0.570945613861084,0.3898524905579705,0.1482636213090031,0.3850501542773397,3293,-0.1066336136303977,-0.166944351196289,0.1962848866780611,0.1372608563619799,0.046757690348061,0.2162352661987888,0.1504193303350472,-0.1504193303350472,-0.48170107129485984
