system,x,y,x_name,y_name,edge_type,x_number,y_number,x_id,y_id,n_x,median_x,sh_x,q90_x,frac>0_x,variance_x,std_x,n_y,median_y,sh_y,q90_y,frac>0_y,variance_y,std_y,abs_delta,delta,cohens_d,pct_change,abs_pct_change
Eye,Ey_M10,Ey_M5,Naive retinal progenitor cells,Ciliary margin cells,Developmental progression,92,104,163,52,52693,-0.2782963466644287,1.142770479403365,4.135813095092773,0.3564420321484827,5.814740875409321,2.411377381375491,725,-0.6536326742172242,-0.3764716540829888,-0.0841928730010985,0.096551724137931,1.4333823594461927,1.1972394745606214,1.519242,-1.519242,-0.798,-132.94,132.94
Eye,Ey_M16,Ey_M14,Retinal progenitor cells,Retinal ganglion cells,Developmental progression,98,96,218,216,10201,-0.5216926383972168,-0.1941944881794838,0.0,0.0975394569159886,1.7897901703981884,1.3378303967238103,11197,-1.7575143051147462,-1.6912437658087638,-0.734725009918213,0.0224167187639546,0.6662323606791454,0.816230580583174,1.497049,-1.497049,-1.3509,770.9,770.9
Eye,Ey_M10,Ey_M16,Naive retinal progenitor cells,Retinal progenitor cells,Developmental progression,92,98,163,218,52693,-0.2782963466644287,1.142770479403365,4.135813095092773,0.3564420321484827,5.814740875409321,2.411377381375491,10201,-0.5216926383972168,-0.1941944881794838,0.0,0.0975394569159886,1.7897901703981884,1.3378303967238103,1.336965,-1.336965,-0.6856,-116.99,116.99
Eye,Ey_M7,Ey_M10,Eye field,Naive retinal progenitor cells,Developmental progression,106,92,90,163,43440,-0.5468877792358399,-0.0013291324760154,3.0121768894195555,0.1727209944751381,2.7966784587033118,1.6723272582551871,52693,-0.2782963466644287,1.142770479403365,4.135813095092773,0.3564420321484827,5.814740875409321,2.411377381375491,1.1441,1.1441,0.5514,-86078.67,86078.67
Eye,Ey_M16,Ey_M6,Retinal progenitor cells,Cone precursor cells,Developmental progression,98,105,218,58,10201,-0.5216926383972168,-0.1941944881794838,0.0,0.0975394569159886,1.7897901703981884,1.3378303967238103,5744,-1.090853476524353,-1.0758885677735786,-0.6097581796646118,0.019150417827298,0.4278461859487689,0.6540995229693788,0.881694,-0.881694,-0.8373,454.03,454.03
Eye,Ey_M2,Ey_M8,Amacrine/Horizontal precursor cells,Horizontal cells,Developmental progression,101,107,17,116,5154,-0.6288051342964172,-0.5941511797201833,-0.265166090965271,0.0201785021342646,0.4073187017428228,0.6382152471876732,910,-1.2746273684501648,-1.2689292584094372,-0.6572102823257446,0.0142857142857142,0.4078460551813965,0.6386282605564809,0.674778,-0.674778,-1.0569,113.57,113.57
Eye,Ey_M16,Ey_M12,Retinal progenitor cells,Photoreceptor precursor cells,Developmental progression,98,94,218,196,10201,-0.5216926383972168,-0.1941944881794838,0.0,0.0975394569159886,1.7897901703981884,1.3378303967238103,4703,-0.7999687767028809,-0.8099004500809056,-0.4318514251708984,0.0106315118009781,0.2466022823825753,0.4965906587749867,0.615706,-0.615706,-0.6102,317.06,317.06
Eye,Ey_M7,Ey_M15,Eye field,Retinal pigment cells,Developmental progression,106,97,90,217,43440,-0.5468877792358399,-0.0013291324760154,3.0121768894195555,0.1727209944751381,2.7966784587033118,1.6723272582551871,3242,-1.0176229166984558,-0.5036149420111654,2.294429643154144,0.1736582356570018,2.5363370524470783,1.5925881615932846,0.502286,-0.502286,-0.3076,37790.5,37790.5
Eye,Ey_M16,Ey_M2,Retinal progenitor cells,Amacrine/Horizontal precursor cells,Developmental progression,98,101,218,17,10201,-0.5216926383972168,-0.1941944881794838,0.0,0.0975394569159886,1.7897901703981884,1.3378303967238103,5154,-0.6288051342964172,-0.5941511797201833,-0.265166090965271,0.0201785021342646,0.4073187017428228,0.6382152471876732,0.399957,-0.399957,-0.3816,205.96,205.96
Eye,Ey_M7,Ey_M5,Eye field,Ciliary margin cells,Developmental progression,106,104,90,52,43440,-0.5468877792358399,-0.0013291324760154,3.0121768894195555,0.1727209944751381,2.7966784587033118,1.6723272582551871,725,-0.6536326742172242,-0.3764716540829888,-0.0841928730010985,0.096551724137931,1.4333823594461927,1.1972394745606214,0.375143,-0.375143,-0.258,28224.61,28224.61
Eye,Ey_M14,Ey_M13,Retinal ganglion cells,PV-containing retinal ganglion cells,Developmental progression,96,95,216,187,11197,-1.7575143051147462,-1.6912437658087638,-0.734725009918213,0.0224167187639546,0.6662323606791454,0.816230580583174,1133,-2.142467651367188,-2.055479093431269,-1.2307475776672363,0.0158870255957634,0.4704934641635283,0.6859252613539818,0.364235,-0.364235,-0.4831,21.54,21.54
