system,x,y,x_name,y_name,edge_type,x_number,y_number,x_id,y_id,n_x,median_x,sh_x,q90_x,frac>0_x,variance_x,std_x,n_y,median_y,sh_y,q90_y,frac>0_y,variance_y,std_y,abs_delta,delta,cohens_d,pct_change,abs_pct_change
Lateral_plate_mesoderm,L_M25,L_M20,Splanchnic mesoderm,Proepicardium,Developmental progression,170.0,165.0,241.0,211.0,127703,-0.1931525230407715,0.4580196867046414,5.039171844482422,0.4962765166049349,8.43187191502288,2.9037685711886336,9654,-2.343885579109192,-1.834928163689364,0.8377436685562152,0.1838616117671431,2.726051370741529,1.6510758222266866,2.292948,-2.292948,-0.9708,-500.62,500.62
Lateral_plate_mesoderm,L_M13,L_M10,Gut mesenchyme,Gastrointestinal smooth muscle cells,Developmental progression,157.0,154.0,109.0,101.0,61542,2.471507225036621,2.6291528565661038,6.642102064132691,0.8160280783854928,8.05977845546177,2.838974895179908,12120,-0.3170717668533325,0.6393234919466988,5.4286135969162,0.4863036303630363,8.945675786261097,2.9909322603932536,1.989829,-1.989829,-0.6824,-75.68,75.68
Lateral_plate_mesoderm,L_M25,L_M26,Splanchnic mesoderm,Vascular smooth muscle cells,Developmental progression,170.0,171.0,241.0,258.0,127703,-0.1931525230407715,0.4580196867046414,5.039171844482422,0.4962765166049349,8.43187191502288,2.9037685711886336,24161,-1.81119131565094,-1.4601996930236332,0.9875147438049314,0.1611688257936343,2.444527270149808,1.5634984074663485,1.918219,-1.918219,-0.8226,-418.81,418.81
Lateral_plate_mesoderm,L_M25,L_M9,Splanchnic mesoderm,Foregut mesenchyme,Developmental progression,170.0,180.0,241.0,98.0,127703,-0.1931525230407715,0.4580196867046414,5.039171844482422,0.4962765166049349,8.43187191502288,2.9037685711886336,17991,2.247132616043091,2.202043180776328,6.731266174316406,0.7197487632705242,9.48213087521252,3.079306882272782,1.744023,1.744023,0.5827,380.77,380.77
Lateral_plate_mesoderm,L_M25,L_M17,Splanchnic mesoderm,Lung mesenchyme,Developmental progression,170.0,161.0,241.0,134.0,127703,-0.1931525230407715,0.4580196867046414,5.039171844482422,0.4962765166049349,8.43187191502288,2.9037685711886336,74124,2.128250932693481,2.164175618378229,6.34145539522171,0.7155577141006961,9.18124937201774,3.0300576515996758,1.706156,1.706156,0.5749,372.51,372.51
Lateral_plate_mesoderm,L_M25,L_M8,Splanchnic mesoderm,First heart field,Developmental progression,170.0,179.0,241.0,93.0,127703,-0.1931525230407715,0.4580196867046414,5.039171844482422,0.4962765166049349,8.43187191502288,2.9037685711886336,28647,-1.721372365951538,-1.0765931939298072,1.4464829730987552,0.2987747408105561,3.010555919077795,1.7350953631076866,1.534613,-1.534613,-0.6416,-335.05,335.05
Lateral_plate_mesoderm,L_M25,L_M11,Splanchnic mesoderm,Gonad progenitor cells,Developmental progression,170.0,155.0,241.0,104.0,127703,-0.1931525230407715,0.4580196867046414,5.039171844482422,0.4962765166049349,8.43187191502288,2.9037685711886336,4598,-1.5235542750358582,-0.9287410599773684,1.9732227735519416,0.2322749021313614,3.1027210086428747,1.7614542312086552,1.386761,-1.386761,-0.5775,-302.77,302.77
Lateral_plate_mesoderm,L_M11,L_M15,Gonad progenitor cells,Leydig cells,Developmental progression,155.0,159.0,104.0,130.0,4598,-1.5235542750358582,-0.9287410599773684,1.9732227735519416,0.2322749021313614,3.1027210086428747,1.7614542312086552,294,-0.7220930767059326,0.3451509439053178,3.170732944965362,0.4319727891156462,5.074004226012758,2.2525550439473747,1.273892,1.273892,0.63,-137.16,137.16
Lateral_plate_mesoderm,L_M22,L_M5,Second heart field,Atrial cardiomyocytes,Developmental progression,,,,,3537,-1.3799658966064454,-0.4457364104499849,2.4977856006622323,0.4045801526717557,4.963668828663023,2.227929269223559,1286,-1.9755395865440368,-1.7026751149497914,0.4922934913635253,0.1376360808709175,1.8918494720041152,1.375445190476202,1.256939,-1.256939,-0.6789,281.99,281.99
Lateral_plate_mesoderm,L_M11,L_M23,Gonad progenitor cells,Sertoli cells,Developmental progression,155.0,168.0,104.0,223.0,4598,-1.5235542750358582,-0.9287410599773684,1.9732227735519416,0.2322749021313614,3.1027210086428747,1.7614542312086552,1719,-0.8800766277313232,0.0999551110187195,2.714159147262573,0.4258289703315881,3.762726658681972,1.939774898972036,1.028696,1.028696,0.5552,-110.76,110.76
