system,x,y,x_name,y_name,edge_type,x_number,y_number,x_id,y_id,n_x,median_x,sh_x,q90_x,frac>0_x,variance_x,std_x,n_y,median_y,sh_y,q90_y,frac>0_y,variance_y,std_y,abs_delta,delta,cohens_d,pct_change,abs_pct_change
Gastrulation,Ga_M10,Ga_M16,Anterior primitive streak,Definitive endoderm,Developmental progression,893,354,Ga_M10,Ga_M16,893,0,0.0011593878312803282,0,0.014557670772676373,1.3574959056764058e-4,0.011651162627293491,354,0,2.6051475204017573e-4,0,0.011299435028248588,8.463398552172195e-6,0.002909192078940852,8.988730792401525e-4,-8.988730792401525e-4,-0.1059,-77.52997357644459,77.52997357644459
Gastrulation,Ga_M11,Ga_M33,Blood progenitors,Primitive erythroid cells,Developmental progression,2978,6732,Ga_M11,Ga_M33,2978,0,4.122453548242668e-4,0,0.007387508394895903,3.890097707805488e-5,0.006237064780652425,6732,0,4.3049778834092564e-4,0,0.00920974450386215,3.115952711093565e-5,0.005582071937097877,1.8252433516658837e-5,1.8252433516658837e-5,0.0031,4.427565599723868,4.427565599723868
Gastrulation,Ga_M5,Ga_M6,Epiblast,Primitive streak,Developmental progression,11315,7573,Ga_M5,Ga_M6,11315,0,5.461285412677371e-4,0,0.008837825894829872,5.6891390488127416e-5,0.0075426381650008515,7573,0,5.834176973751779e-4,0,0.00792288392975043,6.965135490751202e-5,0.008345738727489138,3.7289156107440805e-5,3.7289156107440805e-5,0.0047,6.827908320059756,6.827908320059756
Gastrulation,Ga_M26,Ga_M13,Lateral plate mesoderm,Cardiopharyngeal mesoderm,Spatial continuity,2580,2214,Ga_M26,Ga_M13,2580,0,0.018030792420327305,0.0815666666666667,0.1631782945736434,0.002354953431326982,0.04852786242280801,2214,0,0.009985948007628224,0.010199999999999985,0.10569105691056911,0.0012668771545747029,0.035593217817088456,0.00804484441269908,-0.00804484441269908,-0.189,-44.61725377987046,44.61725377987046
Gastrulation,Ga_M31,Ga_M25,Paraxial mesoderm (Tbx6+),Intermediate mesoderm,Developmental progression,6185,1064,Ga_M31,Ga_M25,6185,0,0.006913572262642594,0,0.07809215844785772,8.626574927838471e-4,0.029371031524000772,1064,0,0.00891530910609858,0.0025444444444444733,0.10150375939849623,0.0010831281005442947,0.032910911572672896,0.0020017368434559852,0.0020017368434559852,0.0642,28.95372706628593,28.95372706628593
Gastrulation,Ga_M3,Ga_M4,Extraembryonic visceral endoderm,Embryonic visceral endoderm,Spatial continuity,8894,1260,Ga_M3,Ga_M4,8894,0,2.1376458536341605e-4,0,0.004834720035979312,1.9082193190675176e-5,0.004368316974611066,1260,0,0.0010089065255731921,0,0.00873015873015873,1.960701801740383e-4,0.014002506210462408,7.951419402097761e-4,7.951419402097761e-4,0.0767,371.9708476771184,371.9708476771184
Gastrulation,Ga_M18,Ga_M31,Extraembryonic mesoderm,Paraxial mesoderm (Tbx6+),Spatial continuity,3194,6185,Ga_M18,Ga_M31,3194,0,0.02402410770194114,0.11234444444444457,0.2100814026299311,0.0032573043062573723,0.057072798304072775,6185,0,0.006913572262642594,0,0.07809215844785772,8.626574927838471e-4,0.029371031524000772,0.017110535439298545,-0.017110535439298545,-0.377,-71.22235569197028,71.22235569197028
Gastrulation,Ga_M4,Ga_M21,Embryonic visceral endoderm,Gut,Developmental progression,1260,1896,Ga_M4,Ga_M21,1260,0,0.0010089065255731921,0,0.00873015873015873,1.960701801740383e-4,0.014002506210462408,1896,0,0.01805227379278012,0.07600000000000001,0.14767932489451477,0.0026614150060001404,0.05158890390384487,0.017043367267206927,0.017043367267206927,0.4509,1689.2910131118483,1689.2910131118483
Gastrulation,Ga_M15,Ga_M36,Definitive ectoderm,Surface ectoderm,Developmental progression,6516,2795,Ga_M15,Ga_M36,6516,0,0.0031198247049996587,0,0.0334561080417434,4.280646843962777e-4,0.020689724125668704,2795,0,0.002611568276684556,0,0.03148479427549195,3.417553695426857e-4,0.01848662677566369,5.082564283151029e-4,-5.082564283151029e-4,-0.0259,-16.29118544707333,16.29118544707333
Gastrulation,Ga_M18,Ga_M7,Extraembryonic mesoderm,Allantois,Developmental progression,3194,2804,Ga_M18,Ga_M7,3194,0,0.02402410770194114,0.11234444444444457,0.2100814026299311,0.0032573043062573723,0.057072798304072775,2804,0,0.004547115232207957,0,0.05420827389443652,5.838386244891942e-4,0.02416275283342513,0.01947699246973318,-0.01947699246973318,-0.4444,-81.07269877149047,81.07269877149047
Gastrulation,Ga_M13,Ga_M32,Cardiopharyngeal mesoderm,Paraxial mesoderm (Tbx6-),Developmental progression,2214,3107,Ga_M13,Ga_M32,2214,0,0.009985948007628224,0.010199999999999985,0.10569105691056911,0.0012668771545747029,0.035593217817088456,3107,0,0.016532489360941243,0.06204444444444451,0.14419053749597682,0.002450627670461553,0.04950381470615727,0.006546541353313019,0.006546541353313019,0.1518,65.55753493120676,65.55753493120676
Gastrulation,Ga_M18,Ga_M26,Extraembryonic mesoderm,Lateral plate mesoderm,Spatial continuity,3194,2580,Ga_M18,Ga_M26,3194,0,0.02402410770194114,0.11234444444444457,0.2100814026299311,0.0032573043062573723,0.057072798304072775,2580,0,0.018030792420327305,0.0815666666666667,0.1631782945736434,0.002354953431326982,0.04852786242280801,0.0059933152816138355,-0.0059933152816138355,-0.1131,-24.94708796668264,24.94708796668264
Gastrulation,Ga_M5,Ga_M15,Epiblast,Definitive ectoderm,Developmental progression,11315,6516,Ga_M5,Ga_M15,11315,0,5.461285412677371e-4,0,0.008837825894829872,5.6891390488127416e-5,0.0075426381650008515,6516,0,0.0031198247049996587,0,0.0334561080417434,4.280646843962777e-4,0.020689724125668704,0.0025736961637319216,0.0025736961637319216,0.1653,471.2619775845369,471.2619775845369
Gastrulation,Ga_M14,Ga_M31,CLE and NMPs,Paraxial mesoderm (Tbx6+),Developmental progression,4992,6185,Ga_M14,Ga_M31,4992,0,0.006091635505698006,0,0.058693910256410256,9.089940649455623e-4,0.030149528436537152,6185,0,0.006913572262642594,0,0.07809215844785772,8.626574927838471e-4,0.029371031524000772,8.219367569445883e-4,8.219367569445883e-4,0.0276,13.4928748802479,13.4928748802479
Gastrulation,Ga_M15,Ga_M35,Definitive ectoderm,Spinal cord,Developmental progression,6516,2150,Ga_M15,Ga_M35,6516,0,0.0031198247049996587,0,0.0334561080417434,4.280646843962777e-4,0.020689724125668704,2150,0,0.01567514211886305,0.04396666666666675,0.12930232558139534,0.0024370790749084132,0.04936678108716846,0.012555317413863391,0.012555317413863391,0.3317,402.43663029345635,402.43663029345635
Gastrulation,Ga_M28,Ga_M31,Nascent mesoderm,Paraxial mesoderm (Tbx6+),Developmental progression,5501,6185,Ga_M28,Ga_M31,5501,0,0.003222585792482175,0,0.046173423013997454,3.4003048247160857e-4,0.018439915468125352,6185,0,0.006913572262642594,0,0.07809215844785772,8.626574927838471e-4,0.029371031524000772,0.003690986470160419,0.003690986470160419,0.1505,114.5349327478249,114.5349327478249
Gastrulation,Ga_M15,Ga_M27,Definitive ectoderm,Midbrain,Developmental progression,6516,1228,Ga_M15,Ga_M27,6516,0,0.0031198247049996587,0,0.0334561080417434,4.280646843962777e-4,0.020689724125668704,1228,0,0.0038412956930872237,0,0.04560260586319218,5.452337297011789e-4,0.023350240463455164,7.21470988087565e-4,7.21470988087565e-4,0.0327,23.12536941358838,23.12536941358838
Gastrulation,Ga_M14,Ga_M35,CLE and NMPs,Spinal cord,Developmental progression,4992,2150,Ga_M14,Ga_M35,4992,0,0.006091635505698006,0,0.058693910256410256,9.089940649455623e-4,0.030149528436537152,2150,0,0.01567514211886305,0.04396666666666675,0.12930232558139534,0.0024370790749084132,0.04936678108716846,0.009583506613165045,0.009583506613165045,0.2343,157.32239074712868,157.32239074712868
Gastrulation,Ga_M26,Ga_M25,Lateral plate mesoderm,Intermediate mesoderm,Developmental progression,2580,1064,Ga_M26,Ga_M25,2580,0,0.018030792420327305,0.0815666666666667,0.1631782945736434,0.002354953431326982,0.04852786242280801,1064,0,0.00891530910609858,0.0025444444444444733,0.10150375939849623,0.0010831281005442947,0.032910911572672896,0.009115483314228725,-0.009115483314228725,-0.2199,-50.55508988031074,50.55508988031074
Gastrulation,Ga_M24,Ga_M35,Hindbrain,Spinal cord,Spatial continuity,1075,2150,Ga_M24,Ga_M35,1075,0,0.010304392764857881,0,0.09116279069767441,0.0015086130430807577,0.03884086820709287,2150,0,0.01567514211886305,0.04396666666666675,0.12930232558139534,0.0024370790749084132,0.04936678108716846,0.00537074935400517,0.00537074935400517,0.1209,52.12096895531373,52.12096895531373
Gastrulation,Ga_M15,Ga_M20,Definitive ectoderm,Forebrain,Developmental progression,6516,1429,Ga_M15,Ga_M20,6516,0,0.0031198247049996587,0,0.0334561080417434,4.280646843962777e-4,0.020689724125668704,1429,0,0.009211958634631832,0,0.07557732680195942,0.0015672469464921841,0.03958846986803335,0.006092133929632174,0.006092133929632174,0.1929,195.27167407416374,195.27167407416374
Gastrulation,Ga_M6,Ga_M28,Primitive streak,Nascent mesoderm,Developmental progression,7573,5501,Ga_M6,Ga_M28,7573,0,5.834176973751779e-4,0,0.00792288392975043,6.965135490751202e-5,0.008345738727489138,5501,0,0.003222585792482175,0,0.046173423013997454,3.4003048247160857e-4,0.018439915468125352,0.002639168095106997,0.002639168095106997,0.1844,452.3633936681611,452.3633936681611
Gastrulation,Ga_M23,Ga_M11,Hematoendothelial progenitors,Blood progenitors,Developmental progression,2598,2978,Ga_M23,Ga_M11,2598,0,0.0010999914464117696,0,0.016166281755196306,1.4221518646864424e-4,0.011925400893414201,2978,0,4.122453548242668e-4,0,0.007387508394895903,3.890097707805488e-5,0.006237064780652425,6.877460915875027e-4,-6.877460915875027e-4,-0.0723,-62.52285813957617,62.52285813957617
Gastrulation,Ga_M36,Ga_M8,Surface ectoderm,Amniotic ectoderm,Developmental progression,2795,524,Ga_M36,Ga_M8,2795,0,0.002611568276684556,0,0.03148479427549195,3.417553695426857e-4,0.01848662677566369,524,0,0.0015600084817642065,0,0.030534351145038167,1.1664844695599805e-4,0.010800391055697847,0.0010515597949203493,-0.0010515597949203493,-0.0695,-40.265452919933914,40.265452919933914
Gastrulation,Ga_M13,Ga_M25,Cardiopharyngeal mesoderm,Intermediate mesoderm,Spatial continuity,2214,1064,Ga_M13,Ga_M25,2214,0,0.009985948007628224,0.010199999999999985,0.10569105691056911,0.0012668771545747029,0.035593217817088456,1064,0,0.00891530910609858,0.0025444444444444733,0.10150375939849623,0.0010831281005442947,0.032910911572672896,0.0010706389015296448,-0.0010706389015296448,-0.0312,-10.721454795396374,10.721454795396374
Gastrulation,Ga_M28,Ga_M18,Nascent mesoderm,Extraembryonic mesoderm,Developmental progression,5501,3194,Ga_M28,Ga_M18,5501,0,0.003222585792482175,0,0.046173423013997454,3.4003048247160857e-4,0.018439915468125352,3194,0,0.02402410770194114,0.11234444444444457,0.2100814026299311,0.0032573043062573723,0.057072798304072775,0.020801521909458966,0.020801521909458966,0.4905,645.4916408427634,645.4916408427634
Gastrulation,Ga_M16,Ga_M21,Definitive endoderm,Gut,Developmental progression,354,1896,Ga_M16,Ga_M21,354,0,2.6051475204017573e-4,0,0.011299435028248588,8.463398552172195e-6,0.002909192078940852,1896,0,0.01805227379278012,0.07600000000000001,0.14767932489451477,0.0026614150060001404,0.05158890390384487,0.017791759040739943,0.017791759040739943,0.487,6829.463169132225,6829.463169132225
Gastrulation,Ga_M18,Ga_M22,Extraembryonic mesoderm,Gut mesenchyme,Developmental progression,3194,1065,Ga_M18,Ga_M22,3194,0,0.02402410770194114,0.11234444444444457,0.2100814026299311,0.0032573043062573723,0.057072798304072775,1065,0.022888888888888848,0.0743738132498696,0.21584444444444445,0.536150234741784,0.007867894605079034,0.0887011533469494,0.050349705547928454,0.050349705547928454,0.6751,209.5799193568393,209.5799193568393
Gastrulation,Ga_M6,Ga_M15,Primitive streak,Definitive ectoderm,Spatial continuity,7573,6516,Ga_M6,Ga_M15,7573,0,5.834176973751779e-4,0,0.00792288392975043,6.965135490751202e-5,0.008345738727489138,6516,0,0.0031198247049996587,0,0.0334561080417434,4.280646843962777e-4,0.020689724125668704,0.002536407007624481,0.002536407007624481,0.1608,434.7497545987872,434.7497545987872
Gastrulation,Ga_M23,Ga_M17,Hematoendothelial progenitors,Endothelium,Developmental progression,2598,982,Ga_M23,Ga_M17,2598,0,0.0010999914464117696,0,0.016166281755196306,1.4221518646864424e-4,0.011925400893414201,982,0,7.445123331070378e-4,0,0.009164969450101833,9.901385559750572e-5,0.00995057061667851,3.554791133047317e-4,-3.554791133047317e-4,-0.0324,-32.31653432072799,32.31653432072799
Gastrulation,Ga_M18,Ga_M9,Extraembryonic mesoderm,Amniotic mesoderm,Developmental progression,3194,1152,Ga_M18,Ga_M9,3194,0,0.02402410770194114,0.11234444444444457,0.2100814026299311,0.0032573043062573723,0.057072798304072775,1152,0,0.008387345679012346,0,0.08680555555555555,0.0010742258881464082,0.032775385400425246,0.015636762022928796,-0.015636762022928796,-0.336,-65.08779521357769,65.08779521357769
Gastrulation,Ga_M9,Ga_M22,Amniotic mesoderm,Gut mesenchyme,Spatial continuity,1152,1065,Ga_M9,Ga_M22,1152,0,0.008387345679012346,0,0.08680555555555555,0.0010742258881464082,0.032775385400425246,1065,0.022888888888888848,0.0743738132498696,0.21584444444444445,0.536150234741784,0.007867894605079034,0.0887011533469494,0.06598646757085724,0.06598646757085724,0.9868,786.7383806056208,786.7383806056208
Gastrulation,Ga_M24,Ga_M27,Hindbrain,Midbrain,Spatial continuity,1075,1228,Ga_M24,Ga_M27,1075,0,0.010304392764857881,0,0.09116279069767441,0.0015086130430807577,0.03884086820709287,1228,0,0.0038412956930872237,0,0.04560260586319218,5.452337297011789e-4,0.023350240463455164,0.006463097071770657,-0.006463097071770657,-0.2017,-62.72176555432179,62.72176555432179
Gastrulation,Ga_M36,Ga_M14,Surface ectoderm,CLE and NMPs,Developmental progression,2795,4992,Ga_M36,Ga_M14,2795,0,0.002611568276684556,0,0.03148479427549195,3.417553695426857e-4,0.01848662677566369,4992,0,0.006091635505698006,0,0.058693910256410256,9.089940649455623e-4,0.030149528436537152,0.00348006722901345,0.00348006722901345,0.1392,133.2558394158269,133.2558394158269
Gastrulation,Ga_M26,Ga_M9,Lateral plate mesoderm,Amniotic mesoderm,Developmental progression,2580,1152,Ga_M26,Ga_M9,2580,0,0.018030792420327305,0.0815666666666667,0.1631782945736434,0.002354953431326982,0.04852786242280801,1152,0,0.008387345679012346,0,0.08680555555555555,0.0010742258881464082,0.032775385400425246,0.009643446741314959,-0.009643446741314959,-0.2329,-53.48321092334946,53.48321092334946
Gastrulation,Ga_M26,Ga_M12,Lateral plate mesoderm,Cardiogenic mesoderm,Developmental progression,2580,877,Ga_M26,Ga_M12,2580,0,0.018030792420327305,0.0815666666666667,0.1631782945736434,0.002354953431326982,0.04852786242280801,877,0,0.0031095907766375266,0,0.03192702394526796,4.717513083573464e-4,0.021719836747944178,0.014921201643689777,-0.014921201643689777,-0.3969,-82.75399824839711,82.75399824839711
Gastrulation,Ga_M18,Ga_M25,Extraembryonic mesoderm,Intermediate mesoderm,Spatial continuity,3194,1064,Ga_M18,Ga_M25,3194,0,0.02402410770194114,0.11234444444444457,0.2100814026299311,0.0032573043062573723,0.057072798304072775,1064,0,0.00891530910609858,0.0025444444444444733,0.10150375939849623,0.0010831281005442947,0.032910911572672896,0.01510879859584256,-0.01510879859584256,-0.3243,-62.890155102916786,62.890155102916786
Gastrulation,Ga_M15,Ga_M24,Definitive ectoderm,Hindbrain,Developmental progression,6516,1075,Ga_M15,Ga_M24,6516,0,0.0031198247049996587,0,0.0334561080417434,4.280646843962777e-4,0.020689724125668704,1075,0,0.010304392764857881,0,0.09116279069767441,0.0015086130430807577,0.03884086820709287,0.007184568059858222,0.007184568059858222,0.2309,230.28755584711635,230.28755584711635
Gastrulation,Ga_M31,Ga_M32,Paraxial mesoderm (Tbx6+),Paraxial mesoderm (Tbx6-),Spatial continuity,6185,3107,Ga_M31,Ga_M32,6185,0,0.006913572262642594,0,0.07809215844785772,8.626574927838471e-4,0.029371031524000772,3107,0,0.016532489360941243,0.06204444444444451,0.14419053749597682,0.002450627670461553,0.04950381470615727,0.009618917098298648,0.009618917098298648,0.2363,139.13092584964147,139.13092584964147
Gastrulation,Ga_M7,Ga_M23,Allantois,Hematoendothelial progenitors,Developmental progression,2804,2598,Ga_M7,Ga_M23,2804,0,0.004547115232207957,0,0.05420827389443652,5.838386244891942e-4,0.02416275283342513,2598,0,0.0010999914464117696,0,0.016166281755196306,1.4221518646864424e-4,0.011925400893414201,0.0034471237857961875,-0.0034471237857961875,-0.1809,-75.80902637741944,75.80902637741944
Gastrulation,Ga_M28,Ga_M23,Nascent mesoderm,Hematoendothelial progenitors,Developmental progression,5501,2598,Ga_M28,Ga_M23,5501,0,0.003222585792482175,0,0.046173423013997454,3.4003048247160857e-4,0.018439915468125352,2598,0,0.0010999914464117696,0,0.016166281755196306,1.4221518646864424e-4,0.011925400893414201,0.002122594346070405,-0.002122594346070405,-0.1367,-65.86618581333381,65.86618581333381
Gastrulation,Ga_M15,Ga_M34,Definitive ectoderm,Primordial germ cells,Developmental progression,6516,380,Ga_M15,Ga_M34,6516,0,0.0031198247049996587,0,0.0334561080417434,4.280646843962777e-4,0.020689724125668704,380,0,0.002028947368421053,0,0.02368421052631579,2.7204407986887967e-4,0.016493758815651443,0.0010908773365786058,-0.0010908773365786058,-0.0583,-34.96598173706446,34.96598173706446
