system,x,y,x_name,y_name,edge_type,x_number,y_number,x_id,y_id,n_x,median_x,sh_x,q90_x,frac>0_x,variance_x,std_x,n_y,median_y,sh_y,q90_y,frac>0_y,variance_y,std_y,abs_delta,delta,cohens_d,pct_change,abs_pct_change
Gastrulation,Ga_M28,Ga_M18,Nascent mesoderm,Extraembryonic mesoderm,Developmental progression,5501,3194,Ga_M28,Ga_M18,5028,-0.05337048857330648,-8.6691568629759e-4,0.15684551485137846,0.3162291169451074,0.01066729045199583,0.1032825757424544,,,,,,,,,,,,
Gastrulation,Ga_M16,Ga_M21,Definitive endoderm,Gut,Developmental progression,354,1896,Ga_M16,Ga_M21,,,,,,,,1940,0.00463612964573921,0.06319484664458229,0.29353014842902314,0.5025773195876289,0.02598524887604632,0.16119940718267647,,,,,
Gastrulation,Ga_M18,Ga_M22,Extraembryonic mesoderm,Gut mesenchyme,Developmental progression,3194,1065,Ga_M18,Ga_M22,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M6,Ga_M15,Primitive streak,Definitive ectoderm,Spatial continuity,7573,6516,Ga_M6,Ga_M15,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M23,Ga_M17,Hematoendothelial progenitors,Endothelium,Developmental progression,2598,982,Ga_M23,Ga_M17,,,,,,,,1084,-0.0761340694872362,-0.05375907316731977,0.0533185142598858,0.14760147601476015,0.00498981811255529,0.07063864461153893,,,,,
Gastrulation,Ga_M18,Ga_M9,Extraembryonic mesoderm,Amniotic mesoderm,Developmental progression,3194,1152,Ga_M18,Ga_M9,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M9,Ga_M22,Amniotic mesoderm,Gut mesenchyme,Spatial continuity,1152,1065,Ga_M9,Ga_M22,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M24,Ga_M27,Hindbrain,Midbrain,Spatial continuity,1075,1228,Ga_M24,Ga_M27,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M36,Ga_M14,Surface ectoderm,CLE and NMPs,Developmental progression,2795,4992,Ga_M36,Ga_M14,3523,-0.05756341264446874,-0.01674747781456002,0.12998734236038403,0.24013624751632132,0.00942228957205207,0.09706847877685154,,,,,,,,,,,,
Gastrulation,Ga_M26,Ga_M9,Lateral plate mesoderm,Amniotic mesoderm,Developmental progression,2580,1152,Ga_M26,Ga_M9,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M26,Ga_M12,Lateral plate mesoderm,Cardiogenic mesoderm,Developmental progression,2580,877,Ga_M26,Ga_M12,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M18,Ga_M25,Extraembryonic mesoderm,Intermediate mesoderm,Spatial continuity,3194,1064,Ga_M18,Ga_M25,,,,,,,,3551,-0.05036252201924354,0.0262550522486728,0.22340443507399835,0.3658124471979724,0.01825739253277103,0.13511991908216578,,,,,
Gastrulation,Ga_M15,Ga_M24,Definitive ectoderm,Hindbrain,Developmental progression,6516,1075,Ga_M15,Ga_M24,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M31,Ga_M32,Paraxial mesoderm (Tbx6+),Paraxial mesoderm (Tbx6-),Spatial continuity,6185,3107,Ga_M31,Ga_M32,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M7,Ga_M23,Allantois,Hematoendothelial progenitors,Developmental progression,2804,2598,Ga_M7,Ga_M23,1820,-0.05942749879518978,-0.00681103395438843,0.15632683691066723,0.29505494505494506,0.01216966665155292,0.11031621209755584,,,,,,,,,,,,
Gastrulation,Ga_M28,Ga_M23,Nascent mesoderm,Hematoendothelial progenitors,Developmental progression,5501,2598,Ga_M28,Ga_M23,5028,-0.05337048857330648,-8.6691568629759e-4,0.15684551485137846,0.3162291169451074,0.01066729045199583,0.1032825757424544,,,,,,,,,,,,
Gastrulation,Ga_M15,Ga_M34,Definitive ectoderm,Primordial germ cells,Developmental progression,6516,380,Ga_M15,Ga_M34,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M15,Ga_M29,Definitive ectoderm,Neural crest,Developmental progression,6516,721,Ga_M15,Ga_M29,,,,,,,,622,-0.05751964970002823,-0.03676806575599348,0.06769126288850179,0.1414790996784566,0.00451354279112162,0.067182905497765,,,,,
Gastrulation,Ga_M6,Ga_M34,Primitive streak,Primordial germ cells,Developmental progression,7573,380,Ga_M6,Ga_M34,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M26,Ga_M22,Lateral plate mesoderm,Gut mesenchyme,Developmental progression,2580,1065,Ga_M26,Ga_M22,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M10,Ga_M30,Anterior primitive streak,Notochord,Developmental progression,893,952,Ga_M10,Ga_M30,,,,,,,,464,0.10181407413267082,0.12164617957077908,0.4241945947163616,0.5474137931034483,0.04295972865167021,0.20726728794402224,,,,,
Gastrulation,Ga_M20,Ga_M27,Forebrain,Midbrain,Spatial continuity,1429,1228,Ga_M20,Ga_M27,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M6,Ga_M10,Primitive streak,Anterior primitive streak,Developmental progression,7573,893,Ga_M6,Ga_M10,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M28,Ga_M13,Nascent mesoderm,Cardiopharyngeal mesoderm,Developmental progression,5501,2214,Ga_M28,Ga_M13,5028,-0.05337048857330648,-8.6691568629759e-4,0.15684551485137846,0.3162291169451074,0.01066729045199583,0.1032825757424544,,,,,,,,,,,,
Gastrulation,Ga_M28,Ga_M34,Nascent mesoderm,Primordial germ cells,Developmental progression,5501,380,Ga_M28,Ga_M34,5028,-0.05337048857330648,-8.6691568629759e-4,0.15684551485137846,0.3162291169451074,0.01066729045199583,0.1032825757424544,,,,,,,,,,,,
Gastrulation,Ga_M35,Ga_M19,Spinal cord,Floor plate,Developmental progression,2150,258,Ga_M35,Ga_M19,1796,-0.03839322034451556,0.07203718129803413,0.3297354310927538,0.4621380846325167,0.03204040547254831,0.1789983393010905,,,,,,,,,,,,
Gastrulation,Ga_M14,Ga_M34,CLE and NMPs,Primordial germ cells,Developmental progression,4992,380,Ga_M14,Ga_M34,,,,,,,,,,,,,,,,,,,
Gastrulation,Ga_M28,Ga_M26,Nascent mesoderm,Lateral plate mesoderm,Developmental progression,5501,2580,Ga_M28,Ga_M26,5028,-0.05337048857330648,-8.6691568629759e-4,0.15684551485137846,0.3162291169451074,0.01066729045199583,0.1032825757424544,,,,,,,,,,,,
Gastrulation,Ga_M28,Ga_M32,Nascent mesoderm,Paraxial mesoderm (Tbx6-),Developmental progression,5501,3107,Ga_M28,Ga_M32,5028,-0.05337048857330648,-8.6691568629759e-4,0.15684551485137846,0.3162291169451074,0.01066729045199583,0.1032825757424544,,,,,,,,,,,,
