system,node_id,node_name,n_cells,median,mean_scanpy,q90,pct_scanpy,variance,std
Blood,B_M16,Megakaryocytes,14777.0,-0.0852441533406575,-0.0381247526756955,0.191660709063212,0.1405562698788658,0.0275975763367616,0.1661251827290543
Blood,B_M20,Natural killer cells,2961.0,-0.0986257680257161,-0.0556749092422733,-0.0236829217274983,0.0847686592367443,0.0343696297636838,0.1853904791613738
Brain_spinal_cord,BS_M28,Multiciliated ependymal cells,10452.0,-0.2114300346374512,-0.0267291244863323,0.552139702161153,0.3832759280520474,0.1656685796098619,0.4070240528640315
Brain_spinal_cord,BS_M55,Thalamic neuronal precursors,81788.0,-0.2905835978190104,-0.2221550361282954,0.0842006789843242,0.1274392331393358,0.0450829095109497,0.2123273640182766
Brain_spinal_cord,BS_M5,Cerebellar Purkinje cells,26737.0,-0.2791431427001953,-0.2340936616026,-0.0414543027877807,0.0899128548453454,0.0299322423093094,0.1730093705823746
Brain_spinal_cord,BS_M32,Neurons (Slc17a8+),1957.0,-0.0587011973063151,0.1093428102856985,0.549563772837321,0.3495145631067961,0.0844451951861942,0.2905945546396116
Brain_spinal_cord,BS_M19,Glutamatergic neurons (after E13.0),570526.0,-0.0734684944152831,-0.009946817087078,0.2652231001853943,0.1775309100724594,0.0332255507278166,0.1822787720164271
Brain_spinal_cord,BS_M10,Cranial motor neurons,23754.0,-0.0571768379211425,0.1295304858282224,0.6300498946507772,0.3822935084617327,0.1105884306658647,0.3325483884577773
Brain_spinal_cord,BS_M9,Cortical Interneurons (Prox1+),7555.0,-0.0821612548828125,-0.0418524777101886,0.0,0.0953011250827266,0.024096946241291,0.1552319111564727
Brain_spinal_cord,BS_M18,GABAergic neurons (after E13.0),292004.0,-0.0739524714152018,-0.0023757197740751,0.2962472710609436,0.1982027643456939,0.0359394175010712,0.1895769434848848
Brain_spinal_cord,BS_M30,Neural progenitor cells (Ror1+),33240.0,-0.2057302602132161,-0.0618870615631975,0.4711288283665978,0.2768351383874849,0.1205618923889261,0.3472202361454846
Brain_spinal_cord,BS_M29,Neural progenitor cells (Neurod1+),23270.0,-0.2069063186645507,0.0086232985429035,0.5742551129659017,0.4102707348517404,0.1710481757821186,0.4135797091034793
Brain_spinal_cord,BS_M35,Posterior roof plate,11623.0,-0.1716712061564127,0.0087103914324973,0.5870963999430342,0.4244171040178955,0.1683962205725321,0.4103610855972238
Brain_spinal_cord,BS_M4,Cajal-Retzius cells,81803.0,-0.2762963612874349,-0.2263342218017504,0.0092432621320089,0.1022945368751757,0.0366384260658637,0.1914116664831685
Brain_spinal_cord,BS_M16,Ependymal cells,5895.0,-0.2805684153238932,-0.2249472718581258,0.0520313536326093,0.121119592875318,0.0423209443357608,0.205720549133432
Brain_spinal_cord,BS_M38,Spinal cord motor neurons,31680.0,-0.0660842164357503,0.0879387216959085,0.5220370330810549,0.3326073232323232,0.085374555699121,0.2921892463783036
Brain_spinal_cord,BS_M36,Precerebellar neurons,1286.0,-0.0686691824595133,0.0305497378249932,0.4150420395533244,0.2262830482115085,0.0483840558675752,0.2199637603505979
Brain_spinal_cord,BS_M8,Committed oligodendrocyte precursors,1865.0,-0.1859853363037109,-0.0550866318741901,0.4518877417246503,0.285254691689008,0.1013122790606885,0.3182958985923139
Brain_spinal_cord,BS_M53,Subplate neurons,103397.0,-0.0736210823059082,-0.0441786232589647,0.0,0.0918885460893449,0.0144707679767283,0.1202945051809449
Endothelium,En_M12,Venous and capillary endothelial cells,59523.0,-0.0998982620239257,-0.0359895360969035,0.2785395132700605,0.1544613006736891,0.0451076723893589,0.2123856689830059
Endothelium,En_M1,Arterial endothelial cells,26943.0,-0.1050440724690755,0.0202074294997647,0.4425291287104287,0.3128456370856994,0.0710909719894045,0.2666289031395593
Endothelium,En_M11,Pericytes,14055.0,-0.0810172971089681,0.1055929347471341,0.6387753817240399,0.415510494485948,0.1539567338829764,0.3923732073969582
Endothelium,En_M8,Liver sinusoidal endothelial cells,30802.0,-0.0953514830271403,-0.0317246070165741,0.2857910435994468,0.1491136939159794,0.0453660332228884,0.212993035620624
Endothelium,En_M3,Brain pericytes,3617.0,-0.1408790715535481,-0.0664769853475335,0.2228747208913168,0.2358307990047,0.0407210868754541,0.2017946651313015
Endothelium,En_M4,Endocardial cells,14071.0,-0.1148987706502278,-0.0103698197049186,0.3894161462783813,0.2634496482126359,0.0610115810977382,0.2470052248389459
Endothelium,En_M10,Microvascular endothelial cells,5624.0,-0.0966828918457031,-0.0259317765105471,0.3239091927210489,0.1696301564722617,0.0489371198197585,0.2212173587667986
Endothelium,En_M6,Glomerular endothelial cells,17038.0,-0.0849899323781331,0.0250167238457398,0.4838917357126876,0.2205071017725085,0.0920136685936825,0.3033375489346522
Endothelium,En_M9,Lymphatic vessel endothelial cells,25269.0,-0.0924461428324381,0.0254461987855457,0.4720728092193606,0.2747239700819185,0.0730977817333289,0.2703660143829637
Epithelial_cells,Ep_M3,Basal keratinocytes,19591.0,0.1260762739181519,0.2497290387812904,1.1046849377950032,0.5400438977081313,0.3649666242823847,0.6041246761078252
Epithelial_cells,Ep_M2,Apical ectodermal ridge,6330.0,-0.3187162113189697,-0.1930162340288981,0.3234072624842328,0.2412322274881516,0.1069114800165435,0.3269732099370581
Epithelial_cells,Ep_M19,Pituitary gland cells,4964.0,-0.2489425659179687,-0.1430736847054148,0.3084450831413269,0.2348912167606768,0.0868208062141454,0.2946537055835977
Epithelial_cells,Ep_M9,Dental epithelial cells,9903.0,0.2046013689041138,0.2408527824972506,0.8978410828908298,0.5888114712713319,0.2525359921537004,0.5025295933113794
Epithelial_cells,Ep_M26,Tooth junctional epithelium,2918.0,-0.2824280166625976,-0.2653369450721671,-0.1130912733078002,0.0421521590130226,0.029692587748759,0.1723153729321881
Epithelial_cells,Ep_M13,Olfactory bulb cells,5888.0,-0.3152534198760987,-0.271035894687436,-0.0295081334114073,0.092391304347826,0.0445312522543692,0.2110242930431689
Epithelial_cells,Ep_M7,Conjunctival goblet cells,1244.0,-0.2718366718292236,-0.2366755103870092,-0.0645104799270629,0.0691318327974276,0.047022924490106,0.2168476988351641
Epithelial_cells,Ep_M4,Bladder urothelial cells,1313.0,-0.2810564994812011,-0.2390435879213551,-0.0297877359390258,0.0906321401370906,0.0584585843530812,0.2417821009774736
Epithelial_cells,Ep_M8,Corneal epithelial cells,1078.0,-0.2080157852172851,-0.186413643679725,-0.0490820293426513,0.0714285714285714,0.0332632362612454,0.1823821160674627
Epithelial_cells,Ep_M25,Thyroid gland cells,1578.0,-0.2354604625701904,-0.1431834952132229,0.3177456370989481,0.2040557667934093,0.0912681161563203,0.3021061339270031
Epithelial_cells,Ep_M17,Parathyroid epithelial cells,433.0,-0.1862153053283691,-0.0317064692296827,0.5414828516642253,0.3418013856812933,0.1477865857451685,0.3844302091994964
