celltype_new,n_cells,mean,median,q90,frac>0,variance,std
Melanocyte cells,3293,-0.10663361363039771,-0.16694435119628906,0.19628488667806115,0.13726085636197996,0.04675769034806109,0.21623526619878888
Myelinating Schwann cells,35271,-0.0720904448778461,-0.16442244211832682,0.32315770785013836,0.20960562501771993,0.06457752317907405,0.2541210797613493
Myelinating Schwann cells (Tgfb2+),7151,-0.0026569882257387123,-0.15101542154947917,0.5060428841908773,0.289050482450007,0.11764148609946522,0.3429890466173304
Neural crest (PNS glia),70165,0.04378571670464958,-0.14393614451090495,0.570945613861084,0.3898524905579705,0.14826362130900314,0.38505015427733974
Olfactory ensheathing cells,3947,-0.0322836695683082,-0.13445081075032553,0.4137494662602743,0.21763364580694197,0.07129804770076885,0.267016942722309
Satellite glial cells,6916,0.06555189463141706,-0.11371868133544921,0.5763701756795248,0.3708791208791209,0.11015665180395197,0.3318985564957341
